"StationID","SampleDepth","SampleDepthUnits","SampleType","QABatch","Matrix","LabCode","Species","Dilution","Concentration","ConcentrationUnits","EndPoint","LabRep","Value","ValueUnits","QACode","Comments"
"6177",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"38","PERCENT","A",""
"6177",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"57","PERCENT","A",""
"6177",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"30","PERCENT","A",""
"6177",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6177",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6177",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6177",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6177",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"6179",,,"Result","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"-99","PERCENT","DX",""
"6179",,,"Result","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"-99","PERCENT","DX",""
"6179",,,"Result","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"-99","PERCENT","DX",""
"6179",,,"Result","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"-99","PERCENT","DX",""
"6179",,,"Result","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"-99","PERCENT","DX",""
"6179",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6179",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"6179",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"6179",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"6179",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6180",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"77","PERCENT","A",""
"6180",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"84","PERCENT","A",""
"6180",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"61","PERCENT","A",""
"6180",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"63","PERCENT","A",""
"6180",,,"Result","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"83","PERCENT","A",""
"6180",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6180",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"6180",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"6180",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6180",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"6181",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"75","PERCENT","A",""
"6181",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"90","PERCENT","A",""
"6181",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"85","PERCENT","A",""
"6181",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"71","PERCENT","A",""
"6181",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"104","PERCENT","A",""
"6181",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6181",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"70","PERCENT","A",
"6181",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6181",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"6181",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6189",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"0","PERCENT","A",""
"6189",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"0","PERCENT","A",""
"6189",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"25","PERCENT","A","Identified as outlier by Dixon's Test"
"6189",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"0","PERCENT","A",""
"6189",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"3","PERCENT","A",""
"6189",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6189",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6189",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6189",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"6189",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"6192",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"97","PERCENT","A",""
"6192",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"83","PERCENT","A",""
"6192",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"82","PERCENT","A",""
"6192",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"96","PERCENT","A",""
"6192",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"87","PERCENT","A",""
"6192",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6192",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6192",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6192",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"6192",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6197",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"88","PERCENT","A",""
"6197",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"76","PERCENT","A",""
"6197",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"76","PERCENT","A",""
"6197",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"68","PERCENT","A",""
"6197",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"78","PERCENT","A",""
"6197",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6197",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6197",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6197",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6197",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6200",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"87","PERCENT","A",""
"6200",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"93","PERCENT","A",""
"6200",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"104","PERCENT","A",""
"6200",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"95","PERCENT","A",""
"6200",,,"Result","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"95","PERCENT","A",""
"6200",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6200",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6200",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"6200",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6200",,,"Result","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6204",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"94","PERCENT","A",""
"6204",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"71","PERCENT","A",""
"6204",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"88","PERCENT","A",""
"6204",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"70","PERCENT","A",""
"6204",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"81","PERCENT","A",""
"6211",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"85","PERCENT","A",""
"6211",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"79","PERCENT","A",""
"6211",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"74","PERCENT","A",""
"6211",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"85","PERCENT","A",""
"6211",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"83","PERCENT","A",""
"6212",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"61","PERCENT","A",""
"6212",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"83","PERCENT","A",""
"6212",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"83","PERCENT","A",""
"6212",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"67","PERCENT","A",""
"6212",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"75","PERCENT","A",""
"6213",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"69","PERCENT","A",""
"6213",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"67","PERCENT","A",""
"6213",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"86","PERCENT","A",""
"6213",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"71","PERCENT","A",""
"6213",,,"Result","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"82","PERCENT","A",""
"6216",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"81","PERCENT","A",""
"6216",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"81","PERCENT","A",""
"6216",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"65","PERCENT","A",""
"6216",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"82","PERCENT","A",""
"6216",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"81","PERCENT","A",""
"6217",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"81","PERCENT","A",""
"6217",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"89","PERCENT","A",""
"6217",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"73","PERCENT","A",""
"6217",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"82","PERCENT","A",""
"6217",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"73","PERCENT","A",""
"6219",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"86","PERCENT","A",""
"6219",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"98","PERCENT","A",""
"6219",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"74","PERCENT","A",""
"6219",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"89","PERCENT","A",""
"6219",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"73","PERCENT","A",""
"6223",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"88","PERCENT","A",""
"6223",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"72","PERCENT","A",""
"6223",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"83","PERCENT","A",""
"6223",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"84","PERCENT","A",""
"6223",,,"Result","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"79","PERCENT","A",""
"6228",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"80","PERCENT","A",""
"6228",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"94","PERCENT","A",""
"6228",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"91","PERCENT","A",""
"6228",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"95","PERCENT","A",""
"6228",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"93","PERCENT","A",""
"6228",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","A",
"6228",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"60","PERCENT","A",
"6228",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"50","PERCENT","A",
"6228",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","A",
"6228",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"60","PERCENT","A",
"6229",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"91","PERCENT","A",""
"6229",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"89","PERCENT","A",""
"6229",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"85","PERCENT","A",""
"6229",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"76","PERCENT","A",""
"6229",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"73","PERCENT","A",""
"6229",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6229",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6229",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6229",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6229",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6230",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"102","PERCENT","A",""
"6230",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"93","PERCENT","A",""
"6230",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"91","PERCENT","A",""
"6230",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"98","PERCENT","A",""
"6230",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"82","PERCENT","A",""
"6230",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6230",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6230",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6230",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6230",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6232",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"89","PERCENT","A",""
"6232",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"91","PERCENT","A",""
"6232",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"91","PERCENT","A",""
"6232",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"95","PERCENT","A",""
"6232",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"93","PERCENT","A",""
"6232",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6232",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"80","PERCENT","A",
"6232",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6232",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"6232",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6236",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"103","PERCENT","C",""
"6236",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"91","PERCENT","C",""
"6236",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"-99","PERCENT","C","Some of vial spilled"
"6236",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"92","PERCENT","C",""
"6236",,,"Result","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"90","PERCENT","C",""
"6236",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6236",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6236",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"6236",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6236",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6239",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"77","PERCENT","A",""
"6239",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"97","PERCENT","A",""
"6239",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"92","PERCENT","A",""
"6239",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"89","PERCENT","A",""
"6239",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"100","PERCENT","A",""
"6239",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6239",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"75","PERCENT","A",
"6239",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6239",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6239",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6242",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"0","PERCENT","AN","Results were likely affected by ammonia concentration in the overlying water.  For the report, a value of 50% normal-alive was used based on the predicted effect of ammonia."
"6242",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"2","PERCENT","AN","Results were likely affected by ammonia concentration in the overlying water.  For the report, a value of 50% normal-alive was used based on the predicted effect of ammonia."
"6242",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"1","PERCENT","AN","Results were likely affected by ammonia concentration in the overlying water.  For the report, a value of 50% normal-alive was used based on the predicted effect of ammonia."
"6242",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"12","PERCENT","AN","Results were likely affected by ammonia concentration in the overlying water.  For the report, a value of 50% normal-alive was used based on the predicted effect of ammonia."
"6242",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"3","PERCENT","AN","Results were likely affected by ammonia concentration in the overlying water.  For the report, a value of 50% normal-alive was used based on the predicted effect of ammonia."
"6242",,,"Result","B08EESEL6242","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","A",
"6242",,,"Result","B08EESEL6242","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6242",,,"Result","B08EESEL6242","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6242",,,"Result","B08EESEL6242","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6242",,,"Result","B08EESEL6242","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"6243",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"89","PERCENT","A",""
"6243",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"100","PERCENT","A",""
"6243",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"101","PERCENT","A",""
"6243",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"90","PERCENT","A",""
"6243",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"85","PERCENT","A",""
"6243",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","A",
"6243",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"65","PERCENT","A",
"6243",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"75","PERCENT","A",
"6243",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","A",
"6243",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6244",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"90","PERCENT","A",""
"6244",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"94","PERCENT","A",""
"6244",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"90","PERCENT","A",""
"6244",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"84","PERCENT","A",""
"6244",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"64","PERCENT","A",""
"6244",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6244",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6244",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"6244",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6244",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"6245",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"97","PERCENT","A",""
"6245",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"75","PERCENT","A",""
"6245",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"85","PERCENT","A",""
"6245",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"84","PERCENT","A",""
"6245",,,"Result","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"92","PERCENT","A",""
"6245",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","A",
"6245",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"75","PERCENT","A",
"6245",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"65","PERCENT","A",
"6245",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6245",,,"Result","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6250",,,"Result","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"-99","PERCENT","DX",""
"6250",,,"Result","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"-99","PERCENT","DX",""
"6250",,,"Result","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"-99","PERCENT","DX",""
"6250",,,"Result","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"-99","PERCENT","DX",""
"6250",,,"Result","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"-99","PERCENT","DX",""
"6250",,,"Result","B08EEBL","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
